pathway	GSM2445681	GSM2445682	GSM2445683	GSM2445684	GSM2445685	GSM2445686	GSM2445687	GSM2445688	GSM2445689	GSM2445690	GSM2445691	GSM2445692	GSM2445693	GSM2445694	GSM2445695	GSM2445696	GSM2445697	GSM2445698	GSM2445699	GSM2445700	GSM2445701	GSM2445702	GSM2445703	GSM2445704	GSM2445705	GSM2445706	GSM2445707	GSM2445708	GSM2445709	GSM2445710	GSM2445711	GSM2445712	GSM2445713	GSM2445714	GSM2445715
REACTOME_MEIOTIC_SYNAPSIS	-0.460102912927001	-0.403474862105217	-0.354568818213675	-0.481981932562691	-0.489703939492934	-0.328828795112864	-0.43307588867115	-0.314671782407418	-0.469111921012285	-0.308236776632215	-0.426640882895947	-0.424066880585866	-0.425353881740906	-0.417631874810663	-0.409909867880419	-0.381595842469527	-0.357142820523756	-0.346846811283432	-0.45752891061692	-0.467824919857245	-0.400900859795135	-0.382882843624568	-0.368725830919121	-0.443371897911474	-0.458815911771961	-0.394465854019933	-0.493564942958056	-0.292792762771728	-0.408622866725379	-0.440797895601393	-0.349420813593513	-0.431788887516109	-0.469111921012285	-0.406048864415298	-0.420205877120744
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	0.262567066696863	0.196021352149602	0.0669316149516241	0.319178289283852	0.183921259179755	0.289652000165393	0.015811527713645	0.101109865705737	0.169120984237932	0.229582716137337	0.280498998107138	0.0261024504856714	0.178914812170887	0.182157053807095	0.148188452811244	0.292821825125316	0.228418676948267	0.108939803845782	0.170014216769998	0.206024053919786	0.0884460737649599	0.232716854139799	0.0721136598326239	0.0873616776458412	0.108727497261233	0.158245876242469	0.132556380592805	0.0280479775425608	0.0596375088811046	0.142706078468143	-0.0827253652097785	-0.019925344383635	0.0140708632860566	0.182906266379845	0.158191779193004
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.286987984553584	0.257901978603125	0.262263374749172	0.236102870818489	0.278206639529391	0.240558484126036	0.311607564245144	0.298981585396549	0.306181714032995	0.300492907670999	0.279877275572738	0.273594756244868	0.320097043559193	0.303818575061025	0.255309454566077	0.291041828595281	0.251153166477662	0.314864707277452	0.213137857325863	0.274202015127417	0.282380417544199	0.307744168205603	0.346057644553543	0.322058230326168	0.289952775505243	0.302240174487566	0.308489622042749	0.343748326318081	0.290036627218816	0.250992965223933	0.305330961154063	0.31832839140751	0.315107735742386	0.311201102756857	0.277791278619242
REACTOME_SIGNALING_BY_ERBB2	0.23618562141946	0.173710656143857	0.237169452699887	0.182920792189342	0.149812440054742	0.193277774727247	0.240063830337599	0.205200649599603	0.181881719634428	0.217269833285063	0.180959663997805	0.237858946968095	0.240263742901179	0.215894779305926	0.193644783914518	0.192651793876362	0.139734193935936	0.24466778246908	0.197388003699516	0.192586992284995	0.172138958699797	0.190899451927986	0.265800374512486	0.181603259045213	0.206229058980382	0.213089908770789	0.233152799519845	0.228953178569308	0.214966686810046	0.192210250151464	0.21152802640332	0.275029109397308	0.229950415477055	0.216695248443885	0.147466183683336
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER	-0.0842985756551569	-0.116473604531171	0.0148005132829665	-0.223294700399538	-0.151222635717266	-0.247747722345308	-0.0688545617946701	-0.0225225202132098	0.007078506352723	-0.0469755421589806	-0.131917618391658	-0.135778621856779	0.04568854100394	-0.0984555883606031	-0.0842985756551569	-0.0688545617946701	-0.124195611461414	-0.0765765687249135	-0.0817245733450757	-0.101029590670684	-0.170527653042875	-0.153796638027347	0.156370640337428	0.0830115745001163	-0.0199485179031288	-0.0508365456241023	0.0559845502442645	0.167953650732794	-0.0637065571745079	-0.236164711949943	0.171814654197915	0.191119671523524	0.106177595290846	0.0714285641047513	-0.121621609151333
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	0.223947433552795	0.226203946632751	0.257261697145236	0.153728912429403	0.182125738693876	0.165186407160535	0.160511051909126	0.206525582212638	0.233060978190227	0.264161262537932	0.183522068082356	0.250214258807507	0.256964838801281	0.259116965661189	0.267157090248152	0.241914767509955	0.171499312400592	0.219112749891385	0.227282168559012	0.191243373514213	0.117976157055018	0.207939078021918	0.234897850553813	0.246520558542794	0.199883093060207	0.165759819651271	0.207642068243618	0.286568693333371	0.23812636285304	0.0949927837571318	0.264808729672613	0.290593812471691	0.279929461694028	0.235543826945819	0.218289628626052
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	0.328543106789007	0.342133616365213	0.29560234043285	0.293613045182458	0.348798332048256	0.306498834233266	0.318213502864351	0.296249304109133	0.314057145056968	0.350998039181621	0.300332843403537	0.332300911001705	0.322091597216864	0.319041840294839	0.321897713271486	0.298096169536986	0.323078092962835	0.373409137499281	0.309365484991434	0.296437425489915	0.337421034441835	0.351008116920688	0.32155689808189	0.330374494397802	0.345335065203208	0.304090022920059	0.317111942576297	0.357988146099727	0.334126336734889	0.309134056363421	0.300688712511946	0.336458076545559	0.365426136538805	0.31164719511968	0.308393303217245
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	0.241265419523956	0.229937608314722	0.279119504763572	0.198066214507387	0.219139857596156	0.191924056699872	0.246887953155364	0.263165612996558	0.276031355857731	0.255041077557118	0.224063138792663	0.222640732491665	0.291674836567705	0.236978667337684	0.240505065930341	0.246027942421861	0.228073957759754	0.244928639910958	0.243064329280432	0.235307056313242	0.213208354115049	0.217533130040054	0.33968684349249	0.308025654504859	0.266138082679018	0.254436060376716	0.295928577212348	0.344857831233633	0.249644503037753	0.193732564397851	0.346535042275751	0.35520776374755	0.317167956216355	0.303093457750736	0.228177124708571
REACTOME_SIGNALING_BY_ERBB4	0.237757007762785	0.229654594113053	0.255714517701954	0.250924936283614	0.243317415528433	0.170429745827967	0.25124724819794	0.322806216565081	0.254175843517011	0.243925627586025	0.266915190973437	0.231493861081846	0.288933012129141	0.22701378923621	0.234504322863586	0.237827447685999	0.240074750383403	0.231052182779725	0.230109576977181	0.259915555892832	0.252273266061343	0.206533765402452	0.252231954526502	0.254742957393547	0.190796547789934	0.233433626164002	0.211578007917943	0.22766728523305	0.228298889892389	0.235431529424834	0.21639929143173	0.212167244591068	0.185192664843272	0.268518416142704	0.228895468430499
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES_	0.163885130044182	0.175373568047365	0.0494482382356057	0.238138488191931	0.135662597345111	0.203454416882137	0.0809236171338377	0.241934870848392	0.0923606853383353	0.143238060878071	0.201149712363514	0.0785952144129889	0.16545069188121	0.120887910468042	0.225066964347442	0.304214749120341	0.169684881752765	0.215494681882863	0.0765895996535146	0.262968196260077	0.194848356436095	0.266647169764069	0.0901415946427917	0.103724163282234	0.114321102535444	0.199207890088378	0.133967098125275	0.0048844497037625	0.110550126076134	0.168321780423031	-1.87481490709222e-06	0.0215096460673956	0.0366629370782376	0.199310194535642	0.19367764006785
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.264329543704578	0.266207388683876	0.208363035542233	0.26374431534378	0.278013939805564	0.272329773275962	0.233227881846453	0.241992161817772	0.252451672891643	0.23668777108071	0.277913899983681	0.232351385949514	0.25740741813565	0.243125990017949	0.259369012615368	0.263463993466327	0.278657651107849	0.266323989051626	0.235984472303213	0.265008672392115	0.271993513216007	0.291404612175333	0.230105096148866	0.221072858855164	0.240502498612532	0.260699828930681	0.245568206049932	0.238622645270613	0.232748764243266	0.275780844840587	0.171634729592195	0.200230138235029	0.219293826339828	0.250772364130576	0.252043812468243
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.435149856149679	0.420490318310347	0.377529817481448	0.439705219892186	0.456404851421118	0.444933523341004	0.431633216680698	0.424688164527436	0.431685516298914	0.405547561707896	0.44867735067462	0.424550475034344	0.406888628682529	0.404860918742146	0.417523835858879	0.405424836260414	0.421171217063393	0.430963557862581	0.407410551230433	0.430985093248539	0.457858842067273	0.461066884859034	0.410379598286005	0.367111869467259	0.41042694634125	0.425808331511796	0.423017168155105	0.418053234004892	0.410776955774435	0.416107206977234	0.290846900749175	0.326223487749112	0.362440311863812	0.415028666339402	0.432760294627233
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES_	0.240807433087781	0.251815405888604	0.131927187626862	0.234176345115253	0.257554635858404	0.220507982002535	0.208578554956891	0.188275933511971	0.241502642234717	0.188881928978639	0.246951421007398	0.178235848543153	0.21726413306822	0.176130201922291	0.233195744979769	0.20386182936175	0.265551059731414	0.243521081732876	0.218978872985444	0.226873216915781	0.228796058149685	0.245121798507473	0.178821482742967	0.169839913750177	0.204544374741449	0.218918128733613	0.196637502286279	0.219863335228734	0.181631099925404	0.297384730306967	0.112247913591349	0.180863171547867	0.220537842575455	0.206782435248573	0.199960174160951
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	0.0462315219932931	0.0236037216172985	0.130409982772685	0.0297137225184724	-0.0215327390345977	-0.014709379545943	0.113017126555416	-0.027854152644827	0.0512837582281425	0.0681819677045905	-0.0227214426487712	0.057405392037441	0.135501689657413	0.0986268023282815	0.102084216551122	0.079213084360347	0.0606107034145167	0.0275227581759776	0.0590076346462843	0.0152921504188391	0.0419940718601412	-0.0144124707678186	0.131643103694645	0.134611335431757	0.0171445833722692	0.0589422512963568	0.0685957415403702	0.126915150511327	0.0473690484428195	0.0373337833380301	0.170217610751414	0.163080285093982	0.12164760226514	0.0738390042989436	0.0048893351413545
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	-0.0842985756551569	-0.116473604531171	0.0148005132829665	-0.223294700399538	-0.151222635717266	-0.247747722345308	-0.0688545617946701	-0.0225225202132098	0.007078506352723	-0.0469755421589806	-0.131917618391658	-0.135778621856779	0.04568854100394	-0.0984555883606031	-0.0842985756551569	-0.0688545617946701	-0.124195611461414	-0.0765765687249135	-0.0817245733450757	-0.101029590670684	-0.170527653042875	-0.153796638027347	0.156370640337428	0.0830115745001163	-0.0199485179031288	-0.0508365456241023	0.0559845502442645	0.167953650732794	-0.0637065571745079	-0.236164711949943	0.171814654197915	0.191119671523524	0.106177595290846	0.0714285641047513	-0.121621609151333
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.203444016725031	0.200458761694974	0.211929732707117	0.24854737473237	0.224293812093823	0.135262593074558	0.231071821598794	0.336940437134396	0.214539099663552	0.208644303647685	0.262187539413915	0.206076487329963	0.261194241521773	0.180724371838072	0.202928543533488	0.212474671593597	0.214656306574154	0.192762321651533	0.198209524957153	0.259596926697387	0.239570272468756	0.14759065032818	0.183818390112628	0.19225035267341	0.137397311449602	0.195170878716512	0.141501844730893	0.133209414340877	0.191550024536559	0.23744791133803	0.109484754778454	0.109726768529036	0.0832498954918987	0.228969180051132	0.191730374641296
REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING	0.443615910942279	0.431822726315894	0.45424402350014	0.428171389468024	0.437443829424541	0.399512736997976	0.426268977189868	0.428631297608675	0.446734476290799	0.43926039202791	0.431773002410755	0.431154389726996	0.453616895959612	0.457414699203907	0.433630392494887	0.419466941368508	0.439926264168472	0.439926264168472	0.426939511595246	0.403667723984	0.440547506901179	0.471270985711251	0.445526491210136	0.465598464651819	0.3977048738694	0.434965480052467	0.433059766298167	0.458042805613235	0.429404324222851	0.401247489271878	0.461816414073587	0.441790749258908	0.43926039202791	0.442412747760186	0.448608574810134
REACTOME_INTERLEUKIN_7_SIGNALING	0.142438372446951	0.0997232536253444	0.0881497171240288	0.149462496543977	0.0978031828081899	0.152399024329074	0.130136356292497	0.0822944024169684	0.122835563079511	0.123081456751085	0.146237486402535	0.150238132108293	0.0882607735139254	0.153289564359144	0.0971029495206409	0.0755037135696552	0.0548321416963675	0.0879167105646398	0.0989021331086997	0.113848641083646	0.188077108451445	0.161997467447335	0.134460530723308	0.0955000977870012	0.130821126007641	0.125668444445088	0.114773547032476	0.126850582088006	0.133042707650069	0.16938842930771	0.118925018080879	0.156220233700325	0.090202274716285	0.126933498646497	0.146283897236048
REACTOME_DEVELOPMENTAL_BIOLOGY	0.223109918371548	0.218382514938888	0.231193281694333	0.201797041447063	0.208031616252827	0.196510002944736	0.239461802962857	0.238325169675572	0.221634948892076	0.218725559105275	0.21929436988235	0.247586759475163	0.269293013373276	0.221017270645224	0.231494783193957	0.238130595134735	0.20232974941397	0.2341354260155	0.216463529880604	0.243876214705565	0.203422680457706	0.195969445028589	0.252865035309623	0.249650927414081	0.195623134375851	0.238133198243818	0.241242638109926	0.251005647108136	0.24032111890501	0.205652777431868	0.246167428228076	0.242938348075241	0.252290761375211	0.238378593859828	0.223455439201859
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.0921663584135884	0.118329740142677	0.104546141588066	0.0873132612149864	0.0990867081951746	0.112410122607008	0.0943570860663125	0.0994561752899701	0.115291872551804	0.103632773857942	0.100538517589949	0.099723908665825	0.105892087070483	0.102314650529154	0.0853126909102864	0.0944623095014683	0.0976475386924934	0.08704391914652	0.116481369428917	0.0979772249498475	0.111109834859065	0.0991014599784367	0.0907163288720316	0.102258156733555	0.110789392639506	0.100216853081698	0.122733531593269	0.0883003366143294	0.107595723303899	0.109190414992572	0.116231129768086	0.0943678144090574	0.112700953261758	0.104170913161372	0.102818645610033
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.138689019796701	0.116405944752826	0.0879682850404228	0.151751934495053	0.138982847201713	0.136415449136438	0.108756242807778	0.090319441996506	0.114325206477401	0.112126066532651	0.14541338291117	0.110721920089076	0.103732099584125	0.106995176534427	0.0981677661484806	0.107701241946466	0.110173584960695	0.104125019021416	0.118639411636566	0.103658349418625	0.171596517616712	0.155120787270243	0.0832482296070773	0.0802477406616647	0.121129875678333	0.109826421708334	0.0806062795326726	0.0842693591832226	0.0792696806284376	0.165584753028491	0.035944556323153	0.0363356370459572	0.0618466718895914	0.0843408657588686	0.111549425922555
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.338983507202559	0.357052902903799	0.398878589896552	0.326056104073142	0.335639525653324	0.279982593285964	0.371060156794393	0.393274468396364	0.342702631596895	0.354755760598227	0.347147117282496	0.370613832398715	0.410084525936539	0.35345970587823	0.344178487076238	0.335644489202341	0.340679394274172	0.384462826032723	0.365296077537289	0.347926200238622	0.357076343466755	0.352846057472719	0.387902272412837	0.381777827601218	0.279054498504268	0.364417920992337	0.364763082772557	0.420824602809732	0.383930234529183	0.317583710349233	0.418886660384936	0.395437573369493	0.407054264047501	0.375322511342808	0.357278310759253
REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING	0.454954908306839	0.451093904841717	0.481981932562691	0.467824919857245	0.472972924477407	0.465250917547164	0.484555934872772	0.424066880585866	0.469111921012285	0.488416938337894	0.449806903686677	0.461389914082042	0.494851944113097	0.448519902531636	0.45752891061692	0.488416938337894	0.483268933717731	0.45752891061692	0.484555934872772	0.45624190946188	0.451093904841717	0.373873835539284	0.501286949888299	0.493564942958056	0.50257395104334	0.490990940647975	0.476833927942529	0.494851944113097	0.494851944113097	0.471685923322366	0.498712947578218	0.499999948733259	0.498712947578218	0.499999948733259	0.499999948733259
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.407306756607576	0.353894255029141	0.380275555904244	0.367985315045643	0.400719459621634	0.363889908521081	0.401873066814567	0.435456350321345	0.335054157004115	0.351620450879494	0.41577504052694	0.433630392494887	0.380869476186669	0.3977048738694	0.35380990978789	0.36308430995774	0.337416569939641	0.47255379996898	0.359230281691964	0.411565278376891	0.320597852499829	0.415226398795074	0.460557601272502	0.316781424288355	0.417123133004039	0.394697740763327	0.423807514823407	0.392920840690394	0.422636333115278	0.35566661618807	0.324488382993057	0.433109421344346	0.418897482251874	0.418346375976507	0.340729993073031
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1	0.321106788182621	0.170527653042875	0.129343616081577	-0.135778621856779	0.103603592980765	-0.016087514438007	-0.0469755421589806	-0.0444015398488994	0.0765765687249134	0.283783754686444	-0.102316591825725	-0.0431145386938589	0.333976799733026	0.0933075837404409	0.0096525086628042	0.0508365456241023	0.25160872581043	0.340411805508229	0.0431145386938589	-0.0984555883606031	0.308236776632215	0.350707814748554	0.283783754686444	0.413770871345541	0.306949775477174	0.0328185294535344	0.211711690004173	0.377734839004405	0.0817245733450757	-0.104890594135806	0.331402797422945	0.308236776632215	0.290218760461647	0.0444015398488994	0.249034723500349
